Date,Currency,Category,Product,Rate_Type,Value,Source
2019-10-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.1792109777008843,NBC_Excel
2019-10-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,2.310636068186214,NBC_Excel
2019-10-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.2578175981406162,NBC_Excel
2019-10-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.424108077774631,NBC_Excel
2019-10-01,USD,Loans,Credit Card,Weighted Average on New Amount,12.765315969597186,NBC_Excel
2019-10-01,USD,Loans,Other Loans,Weighted Average on New Amount,6.719523500391497,NBC_Excel
2019-10-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.711509552744307,NBC_Excel
2019-10-01,USD,Loans,Term Loans,Weighted Average on New Amount,8.87568887743907,NBC_Excel
2019-10-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.36055333888805124,NBC_Excel
2019-10-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.443469640471367,NBC_Excel
2019-10-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.4305029683814325,NBC_Excel
2019-10-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.337249864136393,NBC_Excel
2019-10-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,15.738859130288388,NBC_Excel
2019-10-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.1310296197399925,NBC_Excel
2019-10-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,7.853745439626632,NBC_Excel
2019-10-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,9.551367408096478,NBC_Excel
2019-11-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.09051904156197121,NBC_Excel
2019-11-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2019-11-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,0.6117458597545424,NBC_Excel
2019-11-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.252338533642884,NBC_Excel
2019-11-01,KHR,Loans,Credit Card,Weighted Average on New Amount,16.407205631580972,NBC_Excel
2019-11-01,KHR,Loans,Other Loans,Weighted Average on New Amount,6.068648699211396,NBC_Excel
2019-11-01,KHR,Loans,Overdraft,Weighted Average on New Amount,8.011556188820727,NBC_Excel
2019-11-01,KHR,Loans,Term Loans,Weighted Average on New Amount,10.126169281054352,NBC_Excel
2019-11-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.2270828960837322,NBC_Excel
2019-11-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,3.017453301878778,NBC_Excel
2019-11-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.9018625635026981,NBC_Excel
2019-11-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,5.499991765097949,NBC_Excel
2019-11-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,17.49896637467544,NBC_Excel
2019-11-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,6.9452316601980755,NBC_Excel
2019-11-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,8.197522422683546,NBC_Excel
2019-11-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,10.881474522922364,NBC_Excel
2019-11-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.3040611133547616,NBC_Excel
2019-11-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,2.2711235379647614,NBC_Excel
2019-11-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.24143670890433572,NBC_Excel
2019-11-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.642933257338845,NBC_Excel
2019-11-01,USD,Loans,Credit Card,Weighted Average on New Amount,13.49576629932605,NBC_Excel
2019-11-01,USD,Loans,Other Loans,Weighted Average on New Amount,6.6456990471363,NBC_Excel
2019-11-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.47104128454519,NBC_Excel
2019-11-01,USD,Loans,Term Loans,Weighted Average on New Amount,9.28259574776205,NBC_Excel
2019-11-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.4327644164608639,NBC_Excel
2019-11-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.398788599490336,NBC_Excel
2019-11-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.43033881034271443,NBC_Excel
2019-11-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.330815087031112,NBC_Excel
2019-11-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,15.581334674915992,NBC_Excel
2019-11-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.15344706186737,NBC_Excel
2019-11-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,7.851895173472151,NBC_Excel
2019-11-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,9.510498349119715,NBC_Excel
2019-12-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.12024826764697855,NBC_Excel
2019-12-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,2.4730913947367017,NBC_Excel
2019-12-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,0.6019675802148912,NBC_Excel
2019-12-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,4.103041588562205,NBC_Excel
2019-12-01,KHR,Loans,Credit Card,Weighted Average on New Amount,16.734433106811753,NBC_Excel
2019-12-01,KHR,Loans,Other Loans,Weighted Average on New Amount,5.594651389895638,NBC_Excel
2019-12-01,KHR,Loans,Overdraft,Weighted Average on New Amount,7.723652511892117,NBC_Excel
2019-12-01,KHR,Loans,Term Loans,Weighted Average on New Amount,9.128567179862657,NBC_Excel
2019-12-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.22322664779552093,NBC_Excel
2019-12-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.809975848533218,NBC_Excel
2019-12-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.9074589055888042,NBC_Excel
2019-12-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,5.418341812019953,NBC_Excel
2019-12-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,17.28545683455585,NBC_Excel
2019-12-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,6.280907126736279,NBC_Excel
2019-12-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,8.083073141705837,NBC_Excel
2019-12-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,10.617463000747515,NBC_Excel
2019-12-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.19805369342375825,NBC_Excel
2019-12-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,2.4664010872626037,NBC_Excel
2019-12-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.24085349275694803,NBC_Excel
2019-12-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.441589240765431,NBC_Excel
2019-12-01,USD,Loans,Credit Card,Weighted Average on New Amount,11.97452432023867,NBC_Excel
2019-12-01,USD,Loans,Other Loans,Weighted Average on New Amount,6.504111429793946,NBC_Excel
2019-12-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.572632009615889,NBC_Excel
2019-12-01,USD,Loans,Term Loans,Weighted Average on New Amount,8.722330091658941,NBC_Excel
2019-12-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.349002860877342,NBC_Excel
2019-12-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.432041068990454,NBC_Excel
2019-12-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.42977155857708854,NBC_Excel
2019-12-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.335742049139578,NBC_Excel
2019-12-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,15.53394979520801,NBC_Excel
2019-12-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.186573687540096,NBC_Excel
2019-12-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,7.818288330609901,NBC_Excel
2019-12-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,9.50831633433122,NBC_Excel
2020-01-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.029738835004333546,NBC_Excel
2020-01-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,3.3538614178787682,NBC_Excel
2020-01-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,0.665848055039504,NBC_Excel
2020-01-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,4.593770514753697,NBC_Excel
2020-01-01,KHR,Loans,Credit Card,Weighted Average on New Amount,16.691804473539516,NBC_Excel
2020-01-01,KHR,Loans,Other Loans,Weighted Average on New Amount,7.646759457178515,NBC_Excel
2020-01-01,KHR,Loans,Overdraft,Weighted Average on New Amount,7.8164674183862655,NBC_Excel
2020-01-01,KHR,Loans,Term Loans,Weighted Average on New Amount,11.107385311740002,NBC_Excel
2020-01-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.15679459459051906,NBC_Excel
2020-01-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,1.8425014736349485,NBC_Excel
2020-01-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.9245308486191077,NBC_Excel
2020-01-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,5.64283265987707,NBC_Excel
2020-01-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,17.25403696229331,NBC_Excel
2020-01-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,6.783136865560452,NBC_Excel
2020-01-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,8.140269176228575,NBC_Excel
2020-01-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,10.69676393714665,NBC_Excel
2020-01-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.11142313194559723,NBC_Excel
2020-01-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,2.0343627299273748,NBC_Excel
2020-01-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.2468113255215174,NBC_Excel
2020-01-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.6977941065791784,NBC_Excel
2020-01-01,USD,Loans,Credit Card,Weighted Average on New Amount,11.176098006488902,NBC_Excel
2020-01-01,USD,Loans,Other Loans,Weighted Average on New Amount,6.413706420719461,NBC_Excel
2020-01-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.589037638581761,NBC_Excel
2020-01-01,USD,Loans,Term Loans,Weighted Average on New Amount,9.551750687207553,NBC_Excel
2020-01-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.304064716741294,NBC_Excel
2020-01-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.1616229560296603,NBC_Excel
2020-01-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.44079065675118045,NBC_Excel
2020-01-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.409227294655544,NBC_Excel
2020-01-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,15.697477860651896,NBC_Excel
2020-01-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.178031683088702,NBC_Excel
2020-01-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,7.876942155528528,NBC_Excel
2020-01-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,9.62207049392316,NBC_Excel
2020-02-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.1457497870633779,NBC_Excel
2020-02-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2020-02-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,0.6537318353389274,NBC_Excel
2020-02-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,4.7147095392765905,NBC_Excel
2020-02-01,KHR,Loans,Credit Card,Weighted Average on New Amount,16.384909279775876,NBC_Excel
2020-02-01,KHR,Loans,Other Loans,Weighted Average on New Amount,7.254041087798874,NBC_Excel
2020-02-01,KHR,Loans,Overdraft,Weighted Average on New Amount,7.607911289471953,NBC_Excel
2020-02-01,KHR,Loans,Term Loans,Weighted Average on New Amount,11.021939717993298,NBC_Excel
2020-02-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.28396235034334566,NBC_Excel
2020-02-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.2256016972409483,NBC_Excel
2020-02-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.8132618735436761,NBC_Excel
2020-02-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,5.66937193900782,NBC_Excel
2020-02-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,17.062939617110285,NBC_Excel
2020-02-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,6.857088930667725,NBC_Excel
2020-02-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,8.115315823164911,NBC_Excel
2020-02-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,10.605421208147655,NBC_Excel
2020-02-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.20322816042408948,NBC_Excel
2020-02-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,2.161700200365129,NBC_Excel
2020-02-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.2503010873488702,NBC_Excel
2020-02-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.527984663097117,NBC_Excel
2020-02-01,USD,Loans,Credit Card,Weighted Average on New Amount,8.840576301848783,NBC_Excel
2020-02-01,USD,Loans,Other Loans,Weighted Average on New Amount,6.439428130332731,NBC_Excel
2020-02-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.566620195203491,NBC_Excel
2020-02-01,USD,Loans,Term Loans,Weighted Average on New Amount,9.603821840121379,NBC_Excel
2020-02-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.47199451195448505,NBC_Excel
2020-02-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.0314388106840933,NBC_Excel
2020-02-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.4126034749374209,NBC_Excel
2020-02-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.3711054220297365,NBC_Excel
2020-02-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,15.340017083803534,NBC_Excel
2020-02-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.16117639510971,NBC_Excel
2020-02-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,7.852781645614377,NBC_Excel
2020-02-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,9.505084729241519,NBC_Excel
2020-03-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.058523838061544646,NBC_Excel
2020-03-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2020-03-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,0.6645271091782584,NBC_Excel
2020-03-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.4733583149710645,NBC_Excel
2020-03-01,KHR,Loans,Credit Card,Weighted Average on New Amount,15.57689917162112,NBC_Excel
2020-03-01,KHR,Loans,Other Loans,Weighted Average on New Amount,7.386263212018351,NBC_Excel
2020-03-01,KHR,Loans,Overdraft,Weighted Average on New Amount,7.941050611712121,NBC_Excel
2020-03-01,KHR,Loans,Term Loans,Weighted Average on New Amount,10.860079681455787,NBC_Excel
2020-03-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.1784115284389881,NBC_Excel
2020-03-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,3.529226737469178,NBC_Excel
2020-03-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.8850066104566,NBC_Excel
2020-03-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,5.776903478855992,NBC_Excel
2020-03-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,16.873980117794318,NBC_Excel
2020-03-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,6.875218557428283,NBC_Excel
2020-03-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,8.081961613328094,NBC_Excel
2020-03-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,10.65839517476233,NBC_Excel
2020-03-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.12214706056406853,NBC_Excel
2020-03-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,2.4768289473719722,NBC_Excel
2020-03-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.24662401228033062,NBC_Excel
2020-03-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.3456108330173193,NBC_Excel
2020-03-01,USD,Loans,Credit Card,Weighted Average on New Amount,14.793163482821464,NBC_Excel
2020-03-01,USD,Loans,Other Loans,Weighted Average on New Amount,6.163120072242806,NBC_Excel
2020-03-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.485526594298484,NBC_Excel
2020-03-01,USD,Loans,Term Loans,Weighted Average on New Amount,9.407835533970019,NBC_Excel
2020-03-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.3649759344300294,NBC_Excel
2020-03-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.031777280967957,NBC_Excel
2020-03-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.45806475938529506,NBC_Excel
2020-03-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.375103040777577,NBC_Excel
2020-03-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.18185014334996,NBC_Excel
2020-03-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.101350687432912,NBC_Excel
2020-03-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,7.7835063296784535,NBC_Excel
2020-03-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,9.464179188723984,NBC_Excel
2020-04-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.060725955766956795,NBC_Excel
2020-04-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,1.6226402470587038,NBC_Excel
2020-04-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,0.6647029593017293,NBC_Excel
2020-04-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,4.906801256531429,NBC_Excel
2020-04-01,KHR,Loans,Credit Card,Weighted Average on New Amount,17.31006641549427,NBC_Excel
2020-04-01,KHR,Loans,Other Loans,Weighted Average on New Amount,6.634653346099453,NBC_Excel
2020-04-01,KHR,Loans,Overdraft,Weighted Average on New Amount,7.930645852325278,NBC_Excel
2020-04-01,KHR,Loans,Term Loans,Weighted Average on New Amount,10.386546801543673,NBC_Excel
2020-04-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.19475553955576502,NBC_Excel
2020-04-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,3.289081896955811,NBC_Excel
2020-04-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.8968228184640569,NBC_Excel
2020-04-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,5.926752846941467,NBC_Excel
2020-04-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,16.83758176651347,NBC_Excel
2020-04-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,6.85653121777981,NBC_Excel
2020-04-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,8.029620063420397,NBC_Excel
2020-04-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,10.538266006333325,NBC_Excel
2020-04-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.14435248279728255,NBC_Excel
2020-04-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,2.0253675858369373,NBC_Excel
2020-04-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.24656660315558124,NBC_Excel
2020-04-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.281657714721601,NBC_Excel
2020-04-01,USD,Loans,Credit Card,Weighted Average on New Amount,16.5923712966432,NBC_Excel
2020-04-01,USD,Loans,Other Loans,Weighted Average on New Amount,5.639577829243964,NBC_Excel
2020-04-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.49337608847245,NBC_Excel
2020-04-01,USD,Loans,Term Loans,Weighted Average on New Amount,8.780692108121228,NBC_Excel
2020-04-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.4528882115208515,NBC_Excel
2020-04-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,1.9940739517614423,NBC_Excel
2020-04-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.42868508532308924,NBC_Excel
2020-04-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.322424632632046,NBC_Excel
2020-04-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,17.954770161266474,NBC_Excel
2020-04-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,6.989927097526759,NBC_Excel
2020-04-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,7.840226873758449,NBC_Excel
2020-04-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,9.625558025995309,NBC_Excel
2020-05-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.08667296658085663,NBC_Excel
2020-05-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,2.3000000000000003,NBC_Excel
2020-05-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,0.6859788837436223,NBC_Excel
2020-05-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,4.421368149556796,NBC_Excel
2020-05-01,KHR,Loans,Credit Card,Weighted Average on New Amount,17.400377514842184,NBC_Excel
2020-05-01,KHR,Loans,Other Loans,Weighted Average on New Amount,7.721802006701796,NBC_Excel
2020-05-01,KHR,Loans,Overdraft,Weighted Average on New Amount,7.958283110281723,NBC_Excel
2020-05-01,KHR,Loans,Term Loans,Weighted Average on New Amount,11.721509207410268,NBC_Excel
2020-05-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.23338145224858572,NBC_Excel
2020-05-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,3.353595122733984,NBC_Excel
2020-05-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.9020845295207134,NBC_Excel
2020-05-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,5.790680212624253,NBC_Excel
2020-05-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,16.741877696243346,NBC_Excel
2020-05-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,6.895514948959057,NBC_Excel
2020-05-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,8.09666109910724,NBC_Excel
2020-05-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,10.435611662892482,NBC_Excel
2020-05-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.1703723457286281,NBC_Excel
2020-05-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,0.8756939395062795,NBC_Excel
2020-05-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.249985823675552,NBC_Excel
2020-05-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.3255396666020287,NBC_Excel
2020-05-01,USD,Loans,Credit Card,Weighted Average on New Amount,16.894122214442213,NBC_Excel
2020-05-01,USD,Loans,Other Loans,Weighted Average on New Amount,5.501635724288575,NBC_Excel
2020-05-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.386800215061213,NBC_Excel
2020-05-01,USD,Loans,Term Loans,Weighted Average on New Amount,9.42660204222571,NBC_Excel
2020-05-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.46085215322145695,NBC_Excel
2020-05-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,1.6270209887445195,NBC_Excel
2020-05-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.41989551350209087,NBC_Excel
2020-05-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.351780273044602,NBC_Excel
2020-05-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,17.903854593009452,NBC_Excel
2020-05-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,6.9435014414639324,NBC_Excel
2020-05-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,7.861447639485776,NBC_Excel
2020-05-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,9.424970514809294,NBC_Excel
2020-06-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.037091935641404006,NBC_Excel
2020-06-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,2.2136037897240843,NBC_Excel
2020-06-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,0.688445814974741,NBC_Excel
2020-06-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.046779717294355,NBC_Excel
2020-06-01,KHR,Loans,Credit Card,Weighted Average on New Amount,17.277894115810703,NBC_Excel
2020-06-01,KHR,Loans,Other Loans,Weighted Average on New Amount,6.958193352684754,NBC_Excel
2020-06-01,KHR,Loans,Overdraft,Weighted Average on New Amount,7.984801436174696,NBC_Excel
2020-06-01,KHR,Loans,Term Loans,Weighted Average on New Amount,10.309459405570719,NBC_Excel
2020-06-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.2945593758991425,NBC_Excel
2020-06-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.931729687507727,NBC_Excel
2020-06-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.9292791633091719,NBC_Excel
2020-06-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,5.708175041529541,NBC_Excel
2020-06-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,16.731496250158877,NBC_Excel
2020-06-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,6.891228231298641,NBC_Excel
2020-06-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,8.121087429925595,NBC_Excel
2020-06-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,10.438904738846908,NBC_Excel
2020-06-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.19624275666992666,NBC_Excel
2020-06-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,0.7898338221267487,NBC_Excel
2020-06-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.2426726962147237,NBC_Excel
2020-06-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.343414999137161,NBC_Excel
2020-06-01,USD,Loans,Credit Card,Weighted Average on New Amount,16.89479955384955,NBC_Excel
2020-06-01,USD,Loans,Other Loans,Weighted Average on New Amount,5.59946207698432,NBC_Excel
2020-06-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.450626356205254,NBC_Excel
2020-06-01,USD,Loans,Term Loans,Weighted Average on New Amount,9.221770010199,NBC_Excel
2020-06-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.44313474371234673,NBC_Excel
2020-06-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,1.3693720309711905,NBC_Excel
2020-06-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.42917812935695177,NBC_Excel
2020-06-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.393180826356584,NBC_Excel
