date,term_loan_rate,term_deposit_rate,spread
2021-05-01,9.121229127008151,3.3623689561677397,5.7588601708404115
2021-06-01,9.081527722596192,3.534361878247089,5.547165844349103
2021-07-01,9.330202333376151,3.4443789942145133,5.885823339161638
2021-08-01,9.263804630254072,3.511099141501762,5.7527054887523095
2021-09-01,9.00407095409245,3.501240604355759,5.502830349736691
2021-10-01,8.666311355739701,3.5819108603283127,5.084400495411389
2021-11-01,9.101970831617962,3.66730061928992,5.434670212328042
2021-12-01,9.08929962835713,3.9830458467226224,5.106253781634508
2022-01-01,9.25060282192,3.4932505169809245,5.757352304939075
2022-02-01,9.51117426410214,3.936864434739996,5.574309829362144
2022-03-01,9.152789097992448,3.8198280235438338,5.3329610744486144
2022-04-01,9.18400234377222,3.871568875486219,5.312433468286001
2022-05-01,8.029604127303864,4.018199490554803,4.011404636749061
2022-06-01,8.48077487622674,4.1708830906142405,4.309891785612499
2022-07-01,9.176306430404848,4.23832701738464,4.937979413020208
2022-08-01,9.392555105492333,4.440306569713159,4.952248535779174
2022-09-01,11.445521053627358,4.721630158546505,6.723890895080853
2022-10-01,9.725981312916094,4.780458778448782,4.945522534467312
2022-11-01,9.489274119836034,5.117618040648943,4.371656079187091
2022-12-01,9.10069071126696,5.5943813661446535,3.5063093451223066
2023-01-01,9.88,5.28,4.6000000000000005
2023-02-01,10.188122932332623,5.540735125426131,4.647387806906493
2023-03-01,9.70256328824879,5.530699695912452,4.171863592336337
2023-04-01,9.831425113639163,5.424505368841697,4.406919744797467
2023-05-01,9.607236532134989,5.629708286173633,3.9775282459613557
2023-06-01,8.631132959266322,5.754031035395853,2.8771019238704696
2023-07-01,10.128092904527518,5.487368678937987,4.640724225589532
2023-08-01,9.87658777200365,5.709752597044762,4.166835174958887
2023-09-01,10.464007854769466,5.840484180665936,4.62352367410353
2023-10-01,10.56677452002031,5.574048008398407,4.992726511621903
2023-11-01,10.409514750362527,5.871867249063341,4.537647501299187
2023-12-01,9.782664467462377,6.081830908007504,3.700833559454873
2024-01-01,10.340880101614792,5.830848914775856,4.510031186838935
2024-02-01,10.352338376985225,5.863168345428125,4.4891700315571
2024-03-01,10.052594734870896,5.670004024728377,4.3825907101425186
2024-04-01,10.33384776653561,5.698069063477084,4.635778703058526
2024-05-01,10.964972271939228,5.343679599483318,5.62129267245591
2024-06-01,10.064546764216187,5.2203890611478245,4.844157703068363
2024-07-01,10.722796008477417,5.020992819744303,5.7018031887331135
2024-08-01,10.823986342365066,5.148885327429568,5.675101014935498
2024-09-01,10.05269827538872,4.596897575145065,5.455800700243654
2024-10-01,10.897678982987957,4.618761264598566,6.2789177183893905
2024-11-01,9.621722273938271,4.499103946870961,5.12261832706731
2024-12-01,9.39245849398911,4.652290289252314,4.740168204736796
2025-01-01,10.33275537658906,4.578675894509756,5.7540794820793035
2025-02-01,10.682663533318172,4.7321272727009,5.950536260617271
2025-03-01,10.139886129760344,4.649131091241208,5.4907550385191355
2025-04-01,10.203576324281528,4.59420878591276,5.609367538368768
2025-05-01,10.347938421247504,4.626107805338942,5.721830615908561
2025-06-01,9.66123584888372,4.308870350339477,5.352365498544243
2025-07-01,10.111152706707204,4.207893723170871,5.9032589835363325
2025-08-01,9.587937426492852,4.265173260997599,5.322764165495252
2025-09-01,10.11719156375557,4.15262793744373,5.964563626311841
2025-10-01,10.009896984838582,4.055548452491248,5.954348532347334
2025-11-01,10.11328255106504,4.039096279638166,6.074186271426875
2025-12-01,8.605840837287122,3.923699070981866,4.682141766305255
