Date,USD_Spread,KHR_Spread,P_crisis_USD,P_crisis_KHR,CRI_USD,CRI_KHR,CRI_System_LoanShare,CRI_System_Equal
2019-04-01,6.024435353598168,4.632724152402355,5.6900197799025776e-06,0.0,0.19731014953409107,0.3333333333333333,0.2245147862939395,0.2653217414337122
2019-05-01,6.209528012492889,5.363840087551602,1.0688551455029227e-06,0.0,0.19730783895177387,0.3333333333333333,0.2245129378280858,0.2653205861425536
2019-06-01,5.75948040620338,6.425631745335511,2.3477782548075865e-06,0.0,0.19730847841332852,0.3333333333333333,0.22451344939732948,0.2653209058733309
2019-07-01,5.995935770463524,5.461154518176912,3.315871089926148e-07,0.0,0.1973074703177556,0.3333333333333333,0.22451264292087114,0.26532040182554445
2019-08-01,6.2709316576790055,5.266891820887301,9.447653445127102e-07,0.0,0.19730777690687337,0.3333333333333333,0.22451288819216536,0.26532055512010333
2019-09-01,5.983153925094264,5.579171099320966,3.0311212999567516e-06,0.0,0.1973088200848511,0.3333333333333333,0.22451372273454756,0.2653210767090922
2019-10-01,5.451580799664438,5.600194480995247,8.937218811677639e-07,0.0,0.1973077513851417,0.3333333333333333,0.22451286777478002,0.2653205423592375
2019-11-01,5.6396624904232056,4.873830747411469,7.970972115689534e-08,0.0,0.1973073443790617,0.3333333333333333,0.224512542169916,0.2653203388561975
2019-12-01,5.28074085089351,5.025525591300451,1.9200499512539437e-07,0.0,0.19730740052669868,0.3333333333333333,0.22451258708802563,0.265320366930016
2020-01-01,5.853956580628373,6.513614796986305,3.506059953473084e-08,0.0,0.19730732205450088,0.3333333333333333,0.22451252431026736,0.2653203276939171
2020-02-01,6.075837177024264,6.307230178716708,5.063369077351609e-07,0.0,0.19730755769265498,0.3333333333333333,0.22451271282079066,0.26532044551299416
2020-03-01,6.062224700952701,5.386721366484724,1.333287529381444e-06,0.0,0.1973079711679658,0.3333333333333333,0.2245130436010393,0.26532065225064955
2020-04-01,5.499034393399627,5.479745545012243,1.2577137565861207e-06,0.0,0.1973079333810794,0.3333333333333333,0.22451301337153018,0.26532063335720635
